Date,Store,Dept,Weekly_Sales
2013-03-15,45,23,19378.896899999992
2013-03-15,45,24,5116.786399999998
2013-03-15,45,25,8023.1919000000025
2013-03-15,45,26,7333.072699999999
2013-03-15,45,27,1450.9978
2013-03-15,45,28,809.6402000000003
2013-03-15,45,29,4568.302900000001
2013-03-15,45,30,3185.162700000002
2013-03-15,45,31,2156.3452
2013-03-15,45,32,4797.063500000002
2013-03-15,45,33,4818.127700000005
2013-03-15,45,34,13379.048999999999
2013-03-15,45,35,2456.2672000000007
2013-03-15,45,36,1741.1669
2013-03-15,45,38,57447.75430000005
2013-03-15,45,40,41342.54849999998
2013-03-15,45,41,2552.495199999999
2013-03-15,45,42,4873.495100000002
2013-03-15,45,44,2800.4771000000014
2013-03-15,45,45,22.27750000000003
2013-03-15,45,46,14434.098099999996
2013-03-15,45,49,44.52200000000003
2013-03-15,45,52,1511.8879000000004
2013-03-15,45,55,5080.859099999998
2013-03-15,45,56,3940.489
2013-03-15,45,59,225.37039999999996
2013-03-15,45,60,170.824
2013-03-15,45,67,5585.562199999998
2013-03-15,45,71,6064.5579999999945
2013-03-15,45,72,37670.17449999998
2013-03-15,45,74,10648.871999999998
2013-03-15,45,79,15073.194399999995
2013-03-15,45,80,817.2495
2013-03-15,45,81,14643.3109
2013-03-15,45,82,13368.059400000006
2013-03-15,45,83,739.0579999999998
2013-03-15,45,85,1608.5910000000001
2013-03-15,45,87,6887.437100000001
2013-03-15,45,90,25853.563600000005
2013-03-15,45,91,17932.121699999996
2013-03-15,45,92,54118.366700000006
2013-03-15,45,93,1894.2879
2013-03-15,45,94,4079.7020000000007
2013-03-15,45,95,50799.369800000015
2013-03-15,45,97,6616.5091
2013-03-15,45,98,804.8921999999999
2013-03-22,45,1,29382.757599999997
2013-03-22,45,2,36263.10050000002
2013-03-22,45,3,7373.548499999999
2013-03-22,45,4,23762.342999999997
2013-03-22,45,5,16183.143399999994
2013-03-22,45,6,2790.360999999999
2013-03-22,45,7,17542.86270000001
2013-03-22,45,8,34723.014500000005
2013-03-22,45,9,13142.975099999996
2013-03-22,45,10,14401.825400000005
2013-03-22,45,11,11056.980299999996
2013-03-22,45,12,3222.3784000000014
2013-03-22,45,13,27356.0083
2013-03-22,45,14,12358.7808
2013-03-22,45,16,9581.310300000003
2013-03-22,45,17,10773.714700000006
2013-03-22,45,18,5052.321699999997
2013-03-22,45,19,1546.9493999999997
2013-03-22,45,20,4896.066800000003
2013-03-22,45,21,4012.097900000002
2013-03-22,45,22,10271.997600000006
2013-03-22,45,23,19365.606299999996
2013-03-22,45,24,4899.6764
2013-03-22,45,25,7291.975800000002
2013-03-22,45,26,7027.833600000004
2013-03-22,45,27,1428.8867999999993
2013-03-22,45,28,732.7951000000003
2013-03-22,45,29,4196.780299999999
2013-03-22,45,30,3071.3356
2013-03-22,45,31,2179.3373000000006
2013-03-22,45,32,5141.035000000001
2013-03-22,45,33,4668.188400000003
2013-03-22,45,34,14031.1729
2013-03-22,45,35,2399.740500000001
2013-03-22,45,36,1643.8457999999998
2013-03-22,45,38,55340.00749999999
2013-03-22,45,40,41531.94290000001
2013-03-22,45,41,2607.1971999999996
2013-03-22,45,42,4776.149600000001
2013-03-22,45,44,2892.1128999999987
2013-03-22,45,46,14429.137000000006
2013-03-22,45,49,23.832199999999997
2013-03-22,45,52,1748.1527999999996
2013-03-22,45,54,16.9707
2013-03-22,45,55,5343.2866
2013-03-22,45,56,4512.9985
2013-03-22,45,58,2058.9201000000003
2013-03-22,45,59,222.37850000000003
2013-03-22,45,60,166.864
2013-03-22,45,67,6982.3849
2013-03-22,45,71,6309.780799999996
2013-03-22,45,72,41608.59049999999
2013-03-22,45,74,11194.8478
2013-03-22,45,79,15318.117600000003
2013-03-22,45,80,795.3951999999997
2013-03-22,45,81,14430.977900000004
2013-03-22,45,82,13573.41250000001
2013-03-22,45,83,745.5903999999999
2013-03-22,45,85,1676.4292999999989
2013-03-22,45,87,6990.198900000002
2013-03-22,45,90,26474.186600000005
2013-03-22,45,91,16622.51290000001
2013-03-22,45,92,54713.10659999999
2013-03-22,45,93,1826.9530999999997
2013-03-22,45,94,3595.170900000001
2013-03-22,45,95,51186.90730000001
2013-03-22,45,97,6632.454499999997
2013-03-22,45,98,800.8277999999997
2013-03-29,45,1,30438.569000000003
2013-03-29,45,2,35785.2244
2013-03-29,45,3,6972.7203
2013-03-29,45,4,23628.131499999996
2013-03-29,45,5,15106.169599999983
2013-03-29,45,6,2322.7797
2013-03-29,45,7,16745.955499999996
2013-03-29,45,8,34387.0985
2013-03-29,45,9,13611.209499999997
2013-03-29,45,10,14314.440399999996
2013-03-29,45,11,10870.345399999993
2013-03-29,45,12,3322.049000000002
2013-03-29,45,13,25950.290200000014
2013-03-29,45,14,11071.782500000005
2013-03-29,45,16,11420.7484
2013-03-29,45,17,10413.538500000002
2013-03-29,45,18,4977.151499999998
2013-03-29,45,19,1388.4652
2013-03-29,45,20,4817.360700000007
2013-03-29,45,21,3871.9212000000016
2013-03-29,45,22,9600.274600000002
2013-03-29,45,23,18784.1279
2013-03-29,45,24,4755.592199999998
2013-03-29,45,25,7515.1082000000015
2013-03-29,45,26,6914.273500000003
2013-03-29,45,27,1290.5727999999995
2013-03-29,45,28,695.0054999999999
2013-03-29,45,29,4184.538499999998
2013-03-29,45,30,3059.2900000000013
2013-03-29,45,31,1959.2651999999996
2013-03-29,45,32,5060.726500000002
2013-03-29,45,33,4716.380900000004
2013-03-29,45,34,13920.646200000007
2013-03-29,45,35,2446.781000000001
2013-03-29,45,36,1802.0841
2013-03-29,45,38,54765.625099999976
2013-03-29,45,40,40014.55729999998
2013-03-29,45,41,2159.8428
2013-03-29,45,42,4931.063700000002
2013-03-29,45,44,2661.7157
2013-03-29,45,46,14282.032200000009
2013-03-29,45,49,28.284300000000012
2013-03-29,45,52,1766.8512
2013-03-29,45,54,25.480600000000035
2013-03-29,45,55,5168.282199999999
2013-03-29,45,56,5565.9713
2013-03-29,45,58,2176.7036
2013-03-29,45,59,227.18070000000003
2013-03-29,45,60,135.17000000000004
2013-03-29,45,67,6291.5789
2013-03-29,45,71,5719.524699999998
2013-03-29,45,72,36953.07170000001
2013-03-29,45,74,10467.920799999998
2013-03-29,45,79,14698.8047
2013-03-29,45,80,784.7620999999999
2013-03-29,45,81,14282.700300000004
2013-03-29,45,82,14252.608800000005
2013-03-29,45,83,551.0631999999996
2013-03-29,45,85,1565.4293
2013-03-29,45,87,6724.945400000002
2013-03-29,45,90,24794.264700000003
2013-03-29,45,91,15685.366800000003
2013-03-29,45,92,49832.94140000002
2013-03-29,45,93,1850.7575000000004
2013-03-29,45,94,3498.0020000000018
2013-03-29,45,95,48779.69190000001
2013-03-29,45,97,6304.976599999999
2013-03-29,45,98,804.8047000000006
2013-04-05,45,1,46114.591100000034
2013-04-05,45,2,36576.86850000001
2013-04-05,45,3,7659.8670999999995
2013-04-05,45,4,26017.774600000008
2013-04-05,45,5,15345.618699999994
2013-04-05,45,6,2990.6706999999997
2013-04-05,45,7,18957.94249999999
2013-04-05,45,8,35055.607999999986
2013-04-05,45,9,19666.747200000005
2013-04-05,45,10,14412.580599999994
2013-04-05,45,11,10426.3679
2013-04-05,45,12,3661.6683000000007
2013-04-05,45,13,27584.35370000001
2013-04-05,45,14,12940.5677
2013-04-05,45,16,21035.224700000002
2013-04-05,45,17,10407.733300000007
2013-04-05,45,18,10366.451
2013-04-05,45,19,1589.7928999999997
2013-04-05,45,20,4735.3883000000005
2013-04-05,45,21,4146.558300000001
2013-04-05,45,22,8766.699100000003
2013-04-05,45,23,20709.622599999988
2013-04-05,45,24,5391.542799999996
2013-04-05,45,25,8578.731999999998
2013-04-05,45,26,7059.368100000004
2013-04-05,45,27,1185.0933000000005
2013-04-05,45,28,769.7224000000002
2013-04-05,45,29,4508.5568
2013-04-05,45,30,3197.8696999999997
2013-04-05,45,31,2088.4645
2013-04-05,45,32,4376.024400000002
2013-04-05,45,33,4884.457299999999
2013-04-05,45,34,15817.000500000006
2013-04-05,45,35,2459.3551999999995
2013-04-05,45,36,1874.8964
2013-04-05,45,38,59296.17560000002
2013-04-05,45,40,42605.031800000004
2013-04-05,45,41,2643.0582999999997
2013-04-05,45,42,4952.167900000001
2013-04-05,45,44,2680.6216000000013
2013-04-05,45,45,27.221200000000017
2013-04-05,45,46,14436.805699999995
2013-04-05,45,49,62.36470000000001
2013-04-05,45,52,1401.8063
2013-04-05,45,55,5283.279199999998
2013-04-05,45,56,12377.4186
2013-04-05,45,58,1893.55
2013-04-05,45,59,172.42050000000006
2013-04-05,45,60,195.46999999999997
2013-04-05,45,67,7649.853400000001
2013-04-05,45,71,4673.651900000001
2013-04-05,45,72,34968.775899999986
2013-04-05,45,74,10871.3662
2013-04-05,45,79,15816.610700000008
2013-04-05,45,80,924.7051999999994
2013-04-05,45,81,14743.2307
2013-04-05,45,82,13327.34270000001
2013-04-05,45,83,684.0573999999999
2013-04-05,45,85,1663.654200000001
2013-04-05,45,87,6732.2119
2013-04-05,45,90,26301.52900000001
2013-04-05,45,91,17959.469000000005
2013-04-05,45,92,54352.729799999994
2013-04-05,45,93,1871.6213
2013-04-05,45,94,3671.122500000002
2013-04-05,45,95,53744.801499999994
2013-04-05,45,97,6418.508199999998
2013-04-05,45,98,753.4341999999998
2013-04-12,45,1,33135.13259999998
2013-04-12,45,2,35049.61330000001
2013-04-12,45,3,6566.870800000001
2013-04-12,45,4,23626.67600000001
2013-04-12,45,5,11776.138899999998
2013-04-12,45,6,2653.5127000000007
2013-04-12,45,7,16644.258099999992
2013-04-12,45,8,34008.405199999994
2013-04-12,45,9,20419.1701
2013-04-12,45,10,14338.966599999987
2013-04-12,45,11,11433.015499999996
2013-04-12,45,12,4141.694399999998
2013-04-12,45,13,27298.123
2013-04-12,45,14,10838.160600000001
2013-04-12,45,16,30215.994000000013
2013-04-12,45,17,10024.956700000006
2013-04-12,45,18,5029.106300000002
2013-04-12,45,19,1391.5882000000004
2013-04-12,45,20,4551.429199999998
2013-04-12,45,21,3985.452600000003
2013-04-12,45,22,7950.2946000000065
2013-04-12,45,23,21620.4413
2013-04-12,45,24,5322.593499999995
2013-04-12,45,25,9695.433899999998
2013-04-12,45,26,7173.151300000001
2013-04-12,45,27,1199.4463999999998
2013-04-12,45,28,769.0537999999996
2013-04-12,45,29,4176.7161
2013-04-12,45,30,3398.4564000000014
2013-04-12,45,31,2059.2375999999986
2013-04-12,45,32,4457.8563
2013-04-12,45,33,5165.363900000004
2013-04-12,45,34,16527.909500000005
2013-04-12,45,35,3013.3082
2013-04-12,45,36,1832.7866999999999
2013-04-12,45,38,57796.54000000003
2013-04-12,45,40,41655.5642
2013-04-12,45,41,3159.0803999999985
2013-04-12,45,42,5119.129900000003
2013-04-12,45,44,2638.1931000000004
2013-04-12,45,46,14488.947899999996
2013-04-12,45,49,48.84180000000002
2013-04-12,45,52,1413.2419999999995
2013-04-12,45,55,3884.1901000000003
2013-04-12,45,56,9239.7294
2013-04-12,45,58,1475.34
2013-04-12,45,59,176.78950000000012
2013-04-12,45,60,202.6
2013-04-12,45,67,6283.207699999999
2013-04-12,45,71,3842.306799999998
2013-04-12,45,72,29550.483599999985
2013-04-12,45,74,10039.227100000004
2013-04-12,45,79,15314.74809999999
2013-04-12,45,80,944.2633999999997
2013-04-12,45,81,14541.821299999994
2013-04-12,45,82,13049.508000000003
2013-04-12,45,83,678.2224000000001
2013-04-12,45,85,1841.2403000000008
2013-04-12,45,87,6881.823399999999
2013-04-12,45,90,24105.488200000007
2013-04-12,45,91,17497.231699999993
2013-04-12,45,92,49639.38029999998
2013-04-12,45,93,2493.8761999999992
2013-04-12,45,94,3722.778500000004
2013-04-12,45,95,51700.03589999998
2013-04-12,45,97,6492.8934000000045
2013-04-12,45,98,750.4125000000005
2013-04-19,45,1,17767.079599999994
2013-04-19,45,2,35496.98670000001
2013-04-19,45,3,6428.416800000002
2013-04-19,45,4,23685.49889999999
2013-04-19,45,5,12817.411000000004
2013-04-19,45,6,2278.6742000000017
2013-04-19,45,7,15889.158000000001
2013-04-19,45,8,33063.443999999996
2013-04-19,45,9,20044.965600000007
2013-04-19,45,10,13906.637199999996
2013-04-19,45,11,11254.107599999996
2013-04-19,45,12,4085.0259999999985
2013-04-19,45,13,26831.464800000005
2013-04-19,45,14,10785.844300000002
2013-04-19,45,16,29698.466800000017
2013-04-19,45,17,10105.0883
2013-04-19,45,18,1084.8952000000002
2013-04-19,45,19,1323.5580999999993
2013-04-19,45,20,4682.884900000005
2013-04-19,45,21,3802.1849000000016
2013-04-19,45,22,7758.5261000000055
2013-04-19,45,23,20338.172899999994
2013-04-19,45,24,4640.721599999998
2013-04-19,45,25,8317.772899999996
2013-04-19,45,26,7134.736500000004
2013-04-19,45,27,1162.9454000000003
2013-04-19,45,28,722.7423000000002
2013-04-19,45,29,4322.293800000002
2013-04-19,45,30,3294.4447000000014
2013-04-19,45,31,2000.874699999999
2013-04-19,45,32,4734.727800000001
2013-04-19,45,33,4973.6897000000035
2013-04-19,45,34,14694.0643
2013-04-19,45,35,2714.496900000002
2013-04-19,45,36,1784.9147
2013-04-19,45,38,55280.798300000046
2013-04-19,45,40,39784.224100000014
2013-04-19,45,41,2979.1758999999997
2013-04-19,45,42,4969.221300000005
2013-04-19,45,44,2425.7425000000007
2013-04-19,45,46,14417.04859999999
2013-04-19,45,49,33.72830000000002
2013-04-19,45,52,1470.5649000000003
2013-04-19,45,54,29.11550000000004
2013-04-19,45,55,4038.6786999999986
2013-04-19,45,56,10987.292000000001
2013-04-19,45,58,1520.9476000000002
2013-04-19,45,59,174.4479
2013-04-19,45,60,132.53400000000002
2013-04-19,45,67,6400.487000000005
2013-04-19,45,71,3931.6941999999985
2013-04-19,45,72,29683.25819999998
2013-04-19,45,74,9416.445600000001
2013-04-19,45,79,14716.781500000005
2013-04-19,45,80,829.6503000000005
2013-04-19,45,81,14438.388800000006
2013-04-19,45,82,13148.511100000003
2013-04-19,45,83,682.9028000000003
2013-04-19,45,85,1763.9053000000004
2013-04-19,45,87,7086.672399999998
2013-04-19,45,90,23869.40070000001
2013-04-19,45,91,17031.296000000002
2013-04-19,45,92,48148.2685
2013-04-19,45,93,2427.666799999999
2013-04-19,45,94,3946.215000000002
2013-04-19,45,95,50978.193599999984
2013-04-19,45,97,6595.2986
2013-04-19,45,98,861.9107000000005
2013-04-26,45,1,18596.108499999995
2013-04-26,45,2,35278.49910000001
2013-04-26,45,3,6792.697299999999
2013-04-26,45,4,23692.008899999986
2013-04-26,45,5,15332.920600000003
2013-04-26,45,6,2525.366400000001
2013-04-26,45,7,16208.447500000004
2013-04-26,45,8,33614.694599999995
2013-04-26,45,9,19444.503800000017
2013-04-26,45,10,13809.682899999996
2013-04-26,45,11,10543.784499999994
2013-04-26,45,12,4032.4842999999946
2013-04-26,45,13,26657.611099999995
2013-04-26,45,14,11005.500000000007
2013-04-26,45,16,23994.435100000006
2013-04-26,45,17,10122.165100000006
2013-04-26,45,18,717.1187000000004
2013-04-26,45,19,1356.7734000000005
2013-04-26,45,20,4968.679400000005
2013-04-26,45,21,3978.3673000000035
2013-04-26,45,22,7417.450100000001
2013-04-26,45,23,20087.203999999998
2013-04-26,45,24,4168.5688999999975
2013-04-26,45,25,8441.261499999999
2013-04-26,45,26,6756.419300000004
2013-04-26,45,27,1176.677900000001
2013-04-26,45,28,748.2760000000002
2013-04-26,45,29,4318.732299999998
2013-04-26,45,30,3247.7724999999996
2013-04-26,45,31,1911.2856999999995
2013-04-26,45,32,4553.761900000003
2013-04-26,45,33,4632.977000000003
2013-04-26,45,34,13163.981699999998
2013-04-26,45,35,2576.041300000003
2013-04-26,45,36,1742.878
2013-04-26,45,38,54300.90830000001
2013-04-26,45,39,54300.90830000001
2013-04-26,45,40,39782.851
2013-04-26,45,41,2618.0287999999996
2013-04-26,45,42,4948.2521000000015
2013-04-26,45,44,2490.015700000001
2013-04-26,45,45,27.194499999999998
2013-04-26,45,46,14348.044799999989
2013-04-26,45,49,24.123
2013-04-26,45,52,1581.1222999999993
2013-04-26,45,55,5005.007299999998
2013-04-26,45,56,10307.960500000003
2013-04-26,45,58,1209.38
2013-04-26,45,59,200.8261
2013-04-26,45,60,121.92200000000014
2013-04-26,45,67,6405.803500000004
2013-04-26,45,71,4136.8964
2013-04-26,45,72,33236.541500000014
2013-04-26,45,74,9617.847399999997
2013-04-26,45,79,14757.216500000004
2013-04-26,45,80,755.4430000000003
2013-04-26,45,81,14743.826500000006
2013-04-26,45,82,12651.539200000007
2013-04-26,45,83,588.8059
2013-04-26,45,85,1642.1812000000002
2013-04-26,45,87,7608.4609
2013-04-26,45,90,24653.446399999997
2013-04-26,45,91,16293.291500000003
2013-04-26,45,92,50448.83830000001
2013-04-26,45,93,2022.3088
2013-04-26,45,94,3811.169200000001
2013-04-26,45,95,51563.859200000006
2013-04-26,45,97,6605.932100000001
2013-04-26,45,98,889.1869000000007
2013-05-03,45,1,14250.300799999995
2013-05-03,45,2,38165.53010000002
2013-05-03,45,3,6874.877299999998
2013-05-03,45,4,25958.19460000001
2013-05-03,45,5,13377.213199999991
2013-05-03,45,6,3039.9916000000003
2013-05-03,45,7,20938.759499999996
2013-05-03,45,8,34601.38690000003
2013-05-03,45,9,20031.6524
2013-05-03,45,10,13867.564699999994
2013-05-03,45,11,12010.303999999996
2013-05-03,45,12,4314.355199999998
2013-05-03,45,13,27610.390999999996
2013-05-03,45,14,11755.119999999995
2013-05-03,45,16,35759.083
2013-05-03,45,17,10851.034300000005
2013-05-03,45,18,15.568099999999994
2013-05-03,45,19,1503.8198000000002
2013-05-03,45,20,4807.765499999998
2013-05-03,45,21,3847.9262000000003
2013-05-03,45,22,8678.061899999999
2013-05-03,45,23,21820.100699999995
2013-05-03,45,24,5071.706099999999
2013-05-03,45,25,8334.119099999996
2013-05-03,45,26,6740.0376000000015
2013-05-03,45,27,1086.1319000000005
2013-05-03,45,28,734.9415000000002
2013-05-03,45,29,4374.329999999999
2013-05-03,45,30,3388.6577000000016
2013-05-03,45,31,1914.7422999999994
2013-05-03,45,32,4881.424999999998
2013-05-03,45,33,5373.678600000001
2013-05-03,45,34,16478.1224
2013-05-03,45,35,2856.821899999999
2013-05-03,45,36,2037.9096999999995
2013-05-03,45,38,61582.97740000002
2013-05-03,45,40,41841.06539999999
2013-05-03,45,41,2260.9796000000006
2013-05-03,45,42,5011.334100000002
2013-05-03,45,44,2704.3303
2013-05-03,45,46,15286.265099999991
2013-05-03,45,49,41.9863
2013-05-03,45,52,1476.5594999999998
2013-05-03,45,55,3914.298700000001
2013-05-03,45,56,13692.995500000008
2013-05-03,45,58,1753.21
2013-05-03,45,59,196.1173
2013-05-03,45,60,210.47999999999996
2013-05-03,45,67,8577.567900000002
2013-05-03,45,71,3419.7126000000017
2013-05-03,45,72,31025.540299999982
2013-05-03,45,74,9870.039500000006
2013-05-03,45,79,15665.278499999993
2013-05-03,45,80,844.2386000000002
2013-05-03,45,81,14842.727600000007
2013-05-03,45,82,12562.428100000003
2013-05-03,45,83,704.5057
2013-05-03,45,85,1880.2434999999991
2013-05-03,45,87,7221.909400000004
2013-05-03,45,90,24285.982200000006
2013-05-03,45,91,17308.6553
2013-05-03,45,92,49381.5476
2013-05-03,45,93,2603.012599999999
2013-05-03,45,94,3366.0518000000015
2013-05-03,45,95,53413.04899999999
2013-05-03,45,97,6814.847900000002
2013-05-03,45,98,741.3860000000002
2013-05-10,45,1,12964.933600000004
2013-05-10,45,2,35412.93880000002
2013-05-10,45,3,6652.119500000001
2013-05-10,45,4,24578.359999999997
2013-05-10,45,5,13108.310299999997
2013-05-10,45,6,2935.858800000002
2013-05-10,45,7,16873.130399999995
2013-05-10,45,8,33624.85579999999
2013-05-10,45,9,20015.0684
2013-05-10,45,10,14816.659099999997
2013-05-10,45,11,13716.225799999998
2013-05-10,45,12,4339.328999999999
2013-05-10,45,13,26728.171500000008
2013-05-10,45,14,10642.361899999996
2013-05-10,45,16,31633.777700000013
2013-05-10,45,17,10119.562600000003
2013-05-10,45,18,1.7902999999999998
2013-05-10,45,19,1368.9557
2013-05-10,45,20,4589.301000000001
2013-05-10,45,21,3965.6415000000015
2013-05-10,45,22,7793.180800000001
2013-05-10,45,23,23298.470399999987
2013-05-10,45,24,4993.5688999999975
2013-05-10,45,25,8774.984299999996
2013-05-10,45,26,6892.727299999998
2013-05-10,45,27,1086.1840000000002
2013-05-10,45,28,685.5144999999998
2013-05-10,45,29,4269.2596
2013-05-10,45,30,3449.1416999999997
2013-05-10,45,31,1925.4233999999997
2013-05-10,45,32,4800.2562
2013-05-10,45,33,4749.672500000001
2013-05-10,45,34,16503.605700000007
2013-05-10,45,35,3537.4837999999963
2013-05-10,45,36,2043.3242
2013-05-10,45,38,55583.95670000004
2013-05-10,45,40,40023.98690000001
2013-05-10,45,41,2299.7063999999996
2013-05-10,45,42,5108.984200000002
2013-05-10,45,44,2580.8656
2013-05-10,45,46,15005.288699999994
2013-05-10,45,49,48.00660000000002
2013-05-10,45,52,1420.9912
2013-05-10,45,55,3838.3461999999986
2013-05-10,45,56,16831.808999999997
2013-05-10,45,58,1827.8588
2013-05-10,45,59,178.73339999999996
2013-05-10,45,60,163.87400000000002
2013-05-10,45,67,12677.929299999993
2013-05-10,45,71,3423.756100000001
2013-05-10,45,72,30461.020599999985
2013-05-10,45,74,9747.432000000003
2013-05-10,45,79,15383.279199999992
2013-05-10,45,80,897.2132999999995
2013-05-10,45,81,14539.727999999996
2013-05-10,45,82,12820.066900000003
2013-05-10,45,83,711.9122000000002
2013-05-10,45,85,2086.7509999999997
2013-05-10,45,87,7073.1518
2013-05-10,45,90,23950.63650000001
2013-05-10,45,91,17593.602400000003
2013-05-10,45,92,49577.59300000001
2013-05-10,45,93,2767.2720999999997
2013-05-10,45,94,3601.506100000003
2013-05-10,45,95,54615.19490000001
2013-05-10,45,97,6582.286100000002
2013-05-10,45,98,722.8498
2013-05-17,45,1,13057.123099999993
2013-05-17,45,2,34869.22960000001
2013-05-17,45,3,6442.2446
2013-05-17,45,4,23814.6548
2013-05-17,45,5,12241.475800000004
2013-05-17,45,6,3203.478300000001
2013-05-17,45,7,16664.238100000002
2013-05-17,45,8,33574.98809999997
2013-05-17,45,9,19948.565200000012
2013-05-17,45,10,14841.949099999996
2013-05-17,45,11,14480.157700000007
2013-05-17,45,12,4316.712900000001
2013-05-17,45,13,26624.01930000001
2013-05-17,45,14,10570.586199999998
2013-05-17,45,16,31223.659900000017
2013-05-17,45,17,9781.728499999996
2013-05-17,45,18,1.6999999999999995
2013-05-17,45,19,1335.8142
2013-05-17,45,20,4650.432599999999
2013-05-17,45,21,3923.4970000000008
2013-05-17,45,22,6658.662400000004
2013-05-17,45,23,22923.505899999993
2013-05-17,45,24,5148.635099999999
2013-05-17,45,25,8973.317300000002
2013-05-17,45,26,7647.544899999996
2013-05-17,45,27,1073.0398999999998
2013-05-17,45,28,653.9626999999997
2013-05-17,45,29,4382.5839000000005
2013-05-17,45,30,3455.315200000001
2013-05-17,45,31,1984.6442000000004
2013-05-17,45,32,5148.042699999998
2013-05-17,45,33,4931.222700000004
2013-05-17,45,34,17672.2434
2013-05-17,45,35,3458.604300000001
2013-05-17,45,36,2194.4791
2013-05-17,45,38,56361.542100000006
2013-05-17,45,40,40140.0498
2013-05-17,45,41,2403.3054999999995
2013-05-17,45,42,5083.8855
2013-05-17,45,44,2392.5015
2013-05-17,45,46,14801.009199999995
2013-05-17,45,47,31.009700000000006
2013-05-17,45,49,47.29130000000001
2013-05-17,45,52,1454.4551000000006
2013-05-17,45,54,31.475500000000032
2013-05-17,45,55,3955.6137
2013-05-17,45,56,18273.9404
2013-05-17,45,58,1872.1952
2013-05-17,45,59,187.696
2013-05-17,45,60,160.84800000000007
2013-05-17,45,67,13485.332999999999
2013-05-17,45,71,3405.3536000000017
2013-05-17,45,72,30563.744999999995
2013-05-17,45,74,9372.540500000001
2013-05-17,45,79,15265.897800000002
2013-05-17,45,80,899.4720999999996
2013-05-17,45,81,14248.176499999996
2013-05-17,45,82,13103.504799999997
2013-05-17,45,83,671.8863999999999
2013-05-17,45,85,2137.0797000000007
2013-05-17,45,87,7056.016499999999
2013-05-17,45,90,23723.423500000004
2013-05-17,45,91,17399.549799999997
2013-05-17,45,92,48517.2213
2013-05-17,45,93,2874.9855999999995
2013-05-17,45,94,3667.5556000000006
2013-05-17,45,95,55116.39170000003
2013-05-17,45,97,6443.045300000001
2013-05-17,45,98,735.2222000000002
2013-05-24,45,1,12403.149899999991
2013-05-24,45,2,36330.57030000001
2013-05-24,45,3,6062.1701
2013-05-24,45,4,24517.809599999993
2013-05-24,45,5,11637.599400000005
2013-05-24,45,6,2947.4597000000012
2013-05-24,45,7,21914.957599999994
2013-05-24,45,8,34282.5936
2013-05-24,45,9,21985.81059999997
2013-05-24,45,10,16804.28410000001
2013-05-24,45,11,22135.000799999987
2013-05-24,45,12,4397.489899999998
2013-05-24,45,13,26799.997400000007
2013-05-24,45,14,10753.328900000006
2013-05-24,45,16,38083.4238
2013-05-24,45,17,9472.677500000002
2013-05-24,45,18,2.5464999999999995
2013-05-24,45,19,1275.4450000000015
2013-05-24,45,20,4603.858600000005
2013-05-24,45,21,3991.274100000003
2013-05-24,45,22,6171.4187
2013-05-24,45,23,25285.195999999978
2013-05-24,45,24,5160.4864
2013-05-24,45,25,9162.709299999999
2013-05-24,45,26,7139.2543000000005
2013-05-24,45,27,944.4935000000002
2013-05-24,45,28,490.37030000000027
2013-05-24,45,29,4054.960899999999
2013-05-24,45,30,3598.1952000000006
2013-05-24,45,31,1989.4489999999994
2013-05-24,45,32,4471.366599999998
2013-05-24,45,33,5040.492500000007
2013-05-24,45,34,18610.8144
2013-05-24,45,35,3759.5185
2013-05-24,45,36,3083.4770000000003
2013-05-24,45,38,56359.27020000004
2013-05-24,45,40,39532.13280000003
2013-05-24,45,41,2247.1952000000006
2013-05-24,45,42,5026.537300000002
2013-05-24,45,44,2456.5551999999993
2013-05-24,45,46,15890.3365
2013-05-24,45,52,1415.4816999999998
2013-05-24,45,54,24.18740000000002
2013-05-24,45,55,3849.1525
2013-05-24,45,56,11708.1298
2013-05-24,45,58,1979.2697
2013-05-24,45,59,186.91540000000003
2013-05-24,45,60,153.15000000000003
2013-05-24,45,67,7616.532200000007
2013-05-24,45,71,3276.5396000000014
2013-05-24,45,72,27954.964500000016
2013-05-24,45,74,9714.963899999999
2013-05-24,45,79,15058.989799999992
2013-05-24,45,80,873.9629999999999
2013-05-24,45,81,14205.347300000001
2013-05-24,45,82,13156.174900000007
2013-05-24,45,83,557.2588999999998
2013-05-24,45,85,2231.056600000001
2013-05-24,45,87,7740.831499999996
2013-05-24,45,90,23329.422599999994
2013-05-24,45,91,15781.595499999998
2013-05-24,45,92,47972.70959999999
2013-05-24,45,93,3766.2844000000014
2013-05-24,45,94,3314.790600000002
2013-05-24,45,95,57333.26529999999
2013-05-24,45,97,6452.364300000004
2013-05-24,45,98,703.3889000000003
2013-05-31,45,1,13260.424699999998
2013-05-31,45,2,35089.77699999999
2013-05-31,45,3,7646.620500000004
2013-05-31,45,4,24522.209299999984
2013-05-31,45,5,11979.1582
2013-05-31,45,6,3104.7817
2013-05-31,45,7,19656.125400000004
2013-05-31,45,8,33713.45959999999
2013-05-31,45,9,20233.838399999993
2013-05-31,45,10,16631.034500000005
2013-05-31,45,11,22881.3549
2013-05-31,45,12,4392.113699999998
2013-05-31,45,13,26555.473500000007
2013-05-31,45,14,10946.238800000003
2013-05-31,45,16,35818.1936
2013-05-31,45,17,9712.3658
2013-05-31,45,18,308.25719999999995
2013-05-31,45,19,1259.478900000001
2013-05-31,45,20,4810.325400000002
